"id","mssubclass","lotshape","moderately_irregular_one_hot_encoded_lotshape","slightly_irregular_one_hot_encoded_lotshape","regular_one_hot_encoded_lotshape","irregular_one_hot_encoded_lotshape","lotshape_mean_encoded","landcontour","landslope","gentle_slope_one_hot_encoded_landslope","moderate_slope_encoded_landslope","severe_slope_encoded_landslope","bldgtype","housestyle","overallqual","overallqual_labelled","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotarea_meannorm-2","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
637,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Poor",2,6120,0,800,264,60000,-0.02055120747010578,-0.33355439843885853,-0.13478969454222625,-0.1298575207945654,-0.16792278279462708,-0.4405081031291438,-2.212204989237507,-1.3615421644654042,-1.8085703724530338,-1.522122182739719
355,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Above Average",6,8400,240,1595,940,140000,-0.009894262928284284,-0.16430193017369632,0.014984231606982482,-0.019219222922224964,-0.05682710163923199,-0.21208014179894236,-1.0896859743800635,0.15135922077952715,-0.26767273043580997,-0.5151045650051441
1279,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,9473,577,2031,1128,237000,-0.004878955255751623,0.07335674401530227,0.09712439739447307,0.011550007847005807,0.07787641176168454,-0.10457873719047477,0.4865178089822633,0.9810762069012757,0.16086093332045942,0.7059042964980282
1403,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,6762,662,1294,1286,193879,-0.017550436243856042,0.13330032652588056,-0.04172262596649152,0.03740925498284869,0.01799445092291215,-0.3761875982282713,0.8840766267442746,-0.4214499829421387,0.5210115656262603,0.16310921281887053
747,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,8795,554,2256,952,236000,-0.008047994027398541,0.05713671580655757,0.13951324441783403,-0.017255229468869808,0.07648771574724211,-0.17250599937550834,0.37894307005842504,1.409255844234747,-0.24031951785562253,0.693316576276346
222,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,8068,390,2267,1010,200000,-0.011446063624724957,-0.058519137507969936,0.14158558805008722,-0.0077625944443198884,0.02649465922731432,-0.2453424589750945,-0.38811159009416135,1.4301890709488276,-0.10811232371805007,0.2401586482957872
1006,"SPLIT OR MULTI-LEVEL","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Level","Average",5,8385,328,985,985,149900,-0.009964374405533109,-0.1022426918098035,-0.09993664254524058,-0.01185424747214313,-0.043079011096251854,-0.21358295733400948,-0.6780956689323342,-1.0094833515467725,-0.16509818326010717,-0.39048613481049044
1324,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Hillside - Significant slope from side to side","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,5330,0,708,420,82500,-0.024243745271877264,-0.33355439843885853,-0.15212202310288941,-0.10432560590094837,-0.1366771224696722,-0.5196563879760119,-2.212204989237507,-1.5366200606195346,-1.4529786089105976,-1.23889847775187
1008,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Below Average",4,2217,286,1092,546,88000,-0.03879421385025021,-0.1318618737562069,-0.0797783908496867,-0.08370367464071923,-0.1290392943902388,-0.831540705353607,-0.8745364965323869,-0.8058601462370772,-1.1657698768186298,-1.1696660165326178
777,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,11210,865,1614,1614,221500,0.003239953809662385,0.2764597059334969,0.01856373424451074,0.0910917427078896,0.056351623537826745,0.0694473017702971,1.8335406268111956,0.18751661237657583,1.2686660428180494,0.5107946330619543
164,"1-1/2 STORY - UNFINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level unfinished","Below Average",4,5500,0,882,882,103200,-0.023449148529723907,-0.33355439843885853,-0.11934131473815693,-0.02871185794677488,-0.10793111497071373,-0.5026244785785845,-2.212204989237507,-1.2054944744149838,-0.3998799245733824,-0.9783326691630486
1098,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","One story","Very Good",8,3696,461,1088,1074,170000,-0.031881222193516,-0.008448615646192786,-0.08053197035232422,0.002712037306907607,-0.015166221205958837,-0.6833630935959895,-0.05603304819883431,-0.8134722286785612,0.03777147670961609,-0.13747295835467843
1325,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,9986,895,1795,1795,147000,-0.0024811427338417864,0.2976162644666422,0.052663206738858895,0.12071531062932987,-0.047106229538134925,-0.053182445891179445,1.9738555036683758,0.5319633428537237,1.6812436659025427,-0.4269905234533688
922,"DUPLEX - ALL STYLES AND AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Duplex","One and one-half story: 2nd level finished","Average",5,8777,0,2200,1272,145900,-0.008132127800097132,-0.33355439843885853,0.12896313138090862,0.035117929287267674,-0.04863379515402161,-0.1743093780175889,-2.212204989237507,1.3026866900539718,0.4890994842827083,-0.44083701569721917
453,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,9303,422,1756,872,204000,-0.005673551997904981,-0.03595214173928164,0.04531580658814299,-0.030348519157904177,0.03204944328508407,-0.12161064658790206,-0.23844238811316887,0.4577455390492554,-0.4226742683902052,0.290509529182516
787,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Average",5,10800,416,1652,686,139000,0.0013235734315278178,-0.0401834534459107,0.02572273951956726,-0.06079041768490909,-0.058215797653674434,0.028370343811795977,-0.26650536348460496,0.2598313955706732,-0.8466490633831101,-0.5276922852268263
186,"2-1/2 STORY ALL AGES","Moderately Irregular",1,0,0,0,0.03,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two and one-half story: 2nd level finished","Very Excellent",10,22950,840,3608,1107,475000,0.05811387000307658,0.2588292404892092,0.39422311630931856,0.008113019303634285,0.4083860631989849,1.2456509272161589,1.7166115627635452,3.982139709456316,0.11299281130513146,3.701781709258389
501,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse Inside Unit","Two story","Above Average",6,1890,264,1218,672,113000,-0.04032264405427461,-0.1473766833471801,-0.056040636516604556,-0.06308174338049011,-0.09432189402917783,-0.8643020840180701,-0.9774340728943192,-0.5660795493303334,-0.878561144726662,-0.8549730109905632
750,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Below Average",4,8405,240,1529,0,98000,-0.009870892435868008,-0.16430193017369632,0.0025501698134632656,-0.1730653767683788,-0.11515233424581442,-0.21157920328725333,-1.0896859743800635,0.025759860495042284,-2.410341049217157,-1.043788814315796
545,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,17104,426,1496,654,179665,0.030789090269967605,-0.033131267268195604,-0.0036668610832963425,-0.06602773356052284,-0.001744474226372669,0.6599536193493354,-0.21973373786554481,-0.03703981964720015,-0.9195909635969431,-0.01581264241212009
182,"2-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,7588,216,1802,793,200100,-0.013689630896687378,-0.18122717700021254,0.05398197086847457,-0.04327814272582562,0.026633528828758562,-0.29343255609724217,-1.2019378758658077,0.5452844871263206,-0.6027495845431057,0.24141742031795543
977,"1-STORY 1945 & OLDER","Slightly irregular",0,1,0,0,0.33,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,5900,0,869,440,85500,-0.021579509136421888,-0.33355439843885853,-0.1217904481217289,-0.10105228347868978,-0.1325110344263449,-0.4625493976434615,-2.212204989237507,-1.2302337423498064,-1.4073899212769518,-1.2011353170868233
18,"DUPLEX - ALL STYLES AND AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Duplex","One story","Below Average",4,10791,516,1296,0,90000,0.0012815065451785225,0.03033840833124022,-0.04134583621517276,-0.1730653767683788,-0.12626190236135393,0.02746865449075571,0.20121089270599649,-0.41764394172139674,-2.410341049217157,-1.1444905760892534
528,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Excellent",9,14948,858,2713,1452,446261,0.020711733940069733,0.27152317560909633,0.22560970259417162,0.064577831087595,0.3684763284399237,0.44394893310902206,1.8008004888778535,2.278936263174286,0.8993976729855194,3.3400232178074645
27,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,7200,576,900,900,134800,-0.015503181108190335,0.07265152539753077,-0.11595020697628805,-0.025765867766742147,-0.06404832091433267,-0.3323053846043115,0.48184064642035734,-1.171240103428306,-0.3588501057031013,-0.5805607101578915
811,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,10140,484,1309,1040,181000,-0.00176133156742051,0.007771412562551925,-0.038896702831600787,-0.002852610810932,0.00010943495290798639,-0.03775353973115707,0.051541690725004016,-0.39290467378657395,-0.03972929226758156,0.0009919640838256306
563,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,13907,0,996,996,108000,0.015845997419001234,-0.33355439843885853,-0.09786429891298737,-0.010053920139900904,-0.10126537410139003,0.3396535349753643,-2.212204989237507,-0.9885501248326916,-0.14002440506160205,-0.9179116120989741
143,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Average",5,8520,720,1385,910,166000,-0.009333371110293679,0.17420300635662808,-0.024578692281487752,-0.02412920655561285,-0.02072100526372859,-0.20005761751840545,1.1553520553348233,-0.24827510739837924,-0.33605576188627845,-0.1878238392414072
496,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,7879,0,720,720,34900,-0.01232946823806016,-0.33355439843885853,-0.14986128459497683,-0.05522576956706948,-0.2027790527571323,-0.26427793471694017,-2.212204989237507,-1.513783813295083,-0.7691482944059124,-1.838073960303942
58,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,11645,565,1720,860,196500,0.005273186649878328,0.06489412060204416,0.03853359106440524,-0.03231251261125933,0.021634223176765784,0.11302895228724344,0.4303918582393912,0.38923679707590003,-0.45002748097039263,0.19610162751989954
228,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse Inside Unit","Two story","Above Average",6,1869,280,987,483,106000,-0.04042080012242296,-0.13609318546283594,-0.09955985279392181,-0.0940146402708338,-0.10404276613027491,-0.8664060257671641,-0.902599471903823,-1.0056773103260306,-1.3093742428646138,-0.9430870525423385
667,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,18450,596,2380,1021,129000,0.03708042682842889,0.08675589775296096,0.1628742089995974,-0.0059622671120776625,-0.07210275779809881,0.7948062666960244,0.5753838976584776,1.6452303999207487,-0.08303854551954495,-0.6535694874436482
814,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,9750,301,1442,1442,157900,-0.0035842299758899764,-0.12128359448963426,-0.013840184368902974,0.06294116987646571,-0.031969442980712345,-0.07682674364290205,-0.8043790581037966,-0.13980293260723323,0.8766033291686965,-0.2897843730370329
668,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,8125,575,1679,1408,193500,-0.01117964001117942,0.07194630677975926,0.030809401162370575,0.0573765217586261,0.017468135133438468,-0.23963175994183947,0.4771634838584513,0.3112129520506897,0.799102560191499,0.15833846685485298
850,"SPLIT OR MULTI-LEVEL","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Level","Above Average",6,9600,512,1855,528,187000,-0.004285344748378233,0.02751753386015418,0.06396689927842182,-0.08664966482075197,0.008441611039562617,-0.0918548989935732,0.1825022424583724,0.6461445794759827,-1.2067996956889109,0.07651828541391877
294,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,16659,539,2263,795,235000,0.028709116444919112,0.046558436539984926,0.1408320085474497,-0.042950810483599756,0.07509901973279967,0.6153700918090109,0.3087856316298348,1.4225769885073436,-0.5981907157797411,0.6807288560546638
481,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Excellent",9,16033,772,1850,1833,326000,0.025783130794401452,0.21087437448074656,0.06302492490012492,0.1269346232316212,0.20147035704706157,0.5526525901455434,1.398564508553936,0.6366294764241278,1.7678621724064696,1.8262113962277429
926,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,15611,540,1126,1126,175000,0.023810661234467827,0.04726365515775644,-0.0733729650772677,0.011222675604779948,-0.008222741133746644,0.5103733797589886,0.31346279419174083,-0.7411574454844638,0.15630206455709486,-0.0745343572462675
645,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Excellent",9,9187,478,1766,1766,370878,-0.006215747421962565,0.0035401008559228704,0.04719975534473681,0.1159689931170549,0.26379225678320933,-0.13323242005908775,0.02347871535356793,0.4767757451529652,1.6151400688337565,2.3911231043363963
1009,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,12118,550,1710,1710,240000,0.0074840352324579635,0.05431584133547153,0.03664964230781142,0.10680369033473085,0.08204249980501187,0.16041773549302646,0.36023441981080095,0.37020659097219016,1.4874917434595487,0.7436674571630747
1460,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,9937,276,1256,1256,147500,-0.0027101735595212837,-0.13891405993392197,-0.04888163124154804,0.0324992713494608,-0.046411881530913704,-0.05809164330573202,-0.921308122151447,-0.49376476613623604,0.45262853417579174,-0.4206966633425277
607,"1-STORY 1946 & NEWER ALL STYLES","Moderately Irregular",1,0,0,0,0.03,"Depression","Moderate Slope",0,1,0,"Single-family Detached","One story","Average",5,12464,576,1040,1040,152000,0.009101273307664208,0.07265152539753077,-0.08957492438397456,-0.002852610810932,-0.04016274946592273,0.19508268050190788,0.48184064642035734,-0.9048172179763684,-0.03972929226758156,-0.3640519223449578
438,"1-1/2 STORY - UNFINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level unfinished","Above Average",6,6000,180,904,884,119000,-0.021112099288096386,-0.20661504723998686,-0.11519662747365053,-0.02838452570454902,-0.0859897179425232,-0.4525306274096807,-1.3703157280944243,-1.163628020986822,-0.39532105581001786,-0.77944668966047
382,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,7200,572,1301,1293,187750,-0.015503181108190335,0.06983065092644473,-0.040403861836875846,0.0385549178306392,0.009483133050394447,-0.3323053846043115,0.46313199617273326,-0.4081288386695418,0.5369676062980363,0.0859590755801804
258,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,8814,660,1604,1604,220000,-0.007959186156216696,0.13188988929033754,0.01667978548791692,0.0894550814967603,0.05426857951616309,-0.17060243303109,0.8747223016204625,0.168486406272866,1.2458716990012264,0.491913052729431
853,"2-1/2 STORY ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two and one-half story: 2nd level unfinished","Good",7,7128,240,1646,918,164000,-0.015839716198984697,-0.16430193017369632,0.024592370265610966,-0.022819877586709413,-0.02349839729261347,-0.33951889917263367,-1.0896859743800635,0.24841327190844728,-0.3178202868328202,-0.21299927968477156
378,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,11143,610,2466,1580,340000,0.0029267892112842973,0.09662895840176208,0.17907616830630427,0.08552709459004999,0.22091210124925573,0.062734725713664,0.6408641735251618,1.8088901724126534,1.1911652738408518,2.0024394793312936
483,"2-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,2500,164,1826,910,155000,-0.03747144397948903,-0.21789854512433102,0.05850344788429974,-0.02412920655561285,-0.035996661422595416,-0.8031875855920074,-1.4451503290849206,0.5909569817752242,-0.33605576188627845,-0.3262887616799113
1349,"1-STORY 1946 & NEWER ALL STYLES","Irregular",0,0,0,1,0.01,"Depression","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,16196,514,1494,1482,215000,0.026545008847172025,0.0289279710956972,-0.004043650834615106,0.0694878147209829,0.0473250994439509,0.568983185626606,0.19185656758218445,-0.04084586086794212,0.967780704435988,0.42897445162102005
1050,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Depression","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,11100,308,930,0,84900,0.0027258029765043303,-0.11634706416523369,-0.11029836070650659,-0.1730653767683788,-0.13334425203501035,0.05842665451313827,-0.7716389201704545,-1.1141494851171765,-2.410341049217157,-1.2086879492198328
84,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,8892,461,1065,1065,126500,-0.007594606474522802,-0.008448615646192786,-0.08486505249249002,0.0012390422168912405,-0.07557449783420492,-0.16278779224874101,-0.05603304819883431,-0.8572417027170938,0.017256567274475536,-0.6850387879978537
799,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Excellent",9,13518,820,3140,1926,485000,0.014027773109015023,0.244724868133779,0.3060543145007278,0.14215557249512364,0.4222730233434093,0.30068051876595714,1.6230683115254247,3.091526063802696,1.979849569902922,3.827658911475211
276,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Good",7,7264,672,1548,952,205000,-0.015204038805262011,0.14035251270359564,0.006129672450991525,-0.017255229468869808,0.03343813929952651,-0.32589337165469184,0.9308482523633347,0.06191725209209096,-0.24031951785562253,0.30309724940419813
646,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,10530,576,981,981,143250,6.156684104895651e-05,0.07265152539753077,-0.1006902220478781,-0.012508911956594848,-0.05231383959229407,0.0013196641805879128,0.48184064642035734,-1.0170954339882563,-0.17421592078683631,-0.474194474284677
1259,"SPLIT OR MULTI-LEVEL","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Level","Good",7,9587,400,1166,856,190000,-0.004346108028660548,-0.05146695133025485,-0.06583717005089243,-0.03296717709571105,0.012607699082889933,-0.09315733912396469,-0.3413399644751012,-0.6650366210696245,-0.4591452184971218,0.11428144607896533
1044,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,11839,514,2329,1475,262280,0.006179961755629806,0.0289279710956972,0.15326607034096892,0.06834215187319238,0.1129826470067894,0.13246536654077812,0.19185656758218445,1.5481763487918285,0.9518246637642119,1.0241218637021539
379,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Excellent",9,11394,834,1856,1856,394432,0.004099987930581313,0.25459792878258014,0.0641552941540812,0.13069894401721857,0.2965016027073865,0.08788183900045371,1.688548587392109,0.6480476000863536,1.820289163185162,2.6876142664378984
320,"SPLIT OR MULTI-LEVEL","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Level","Good",7,14115,588,1472,1372,187500,0.01681820990351828,0.08111414881078888,-0.008188338099121513,0.05148454139856064,0.009135959046783836,0.3604925770616283,0.5379665971632295,-0.08271231429610375,0.7170429224509367,0.08281214552475985
1062,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Depression","Gentle slope",1,0,0,"Single-family Detached","One story","Fair",3,18000,1248,894,894,81000,0.034977082510964125,0.5465584365399849,-0.11708057623024434,-0.026747864493419725,-0.13876016649133588,0.749721800644011,3.624893888021199,-1.182658227090532,-0.372526711993195,-1.2577800580843932
942,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,8755,390,2060,992,214000,-0.008234957966728743,-0.058519137507969936,0.10258784878859514,-0.010708584624352622,0.04593640342950846,-0.17651350746902064,-0.38811159009416135,1.0362638046020343,-0.1491421425883312,0.41638673139933785
115,"2-STORY 1945 & OLDER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Moderate Slope",0,1,0,"Single-family Detached","Two story","Above Average",6,7259,180,2320,1028,259500,-0.015227409297678287,-0.20661504723998686,0.15157051646003447,-0.004816604264287156,0.10912207208663942,-0.3263943101663809,-1.3703157280944243,1.5310491632984897,-0.06708250484776897,0.9891280014858774
1458,"2-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,9042,252,2340,1152,266500,-0.006893491702034547,-0.1558393067604382,0.15533841397322212,0.015477994753716117,0.11884294418773649,-0.14775963689806987,-1.0335600236371913,1.5691095755059095,0.21556735848083422,1.0772420430376528
97,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,10264,472,1588,1588,214000,-0.0011817433554968846,-0.0006912108507061847,0.013665467477366808,0.08683642355895344,0.04593640342950846,-0.02533026464126892,-0.0045842600178681555,0.13803807650693029,1.20940074889431,0.41638673139933785
108,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,6000,250,789,789,115000,-0.021112099288096386,-0.1572497439959812,-0.13686203817447945,-0.043932807210277335,-0.09154450200029296,-0.4525306274096807,-1.0429143487610033,-1.3824753911794851,-0.6118673220698349,-0.8297975705471988
59,"2-STORY 1946 & NEWER","Moderately Irregular",1,0,0,0,0.03,"Hillside - Significant slope from side to side","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Excellent",10,13682,641,2945,1410,438780,0.014794325260268849,0.11849073555267886,0.2693173137471483,0.05770385400085196,0.3580874935558798,0.3171113019493576,0.7858562129442482,2.720437044780354,0.8036614289548635,3.2458544828290603
589,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Depression","Severe Slope",0,0,1,"Single-family Detached","One story","Average",5,25095,452,1473,1437,143000,0.06813981124965865,-0.014795583206136368,-0.00799994322346213,0.06212283927090106,-0.05266101359590468,1.4605535487307562,-0.09812751125598844,-0.08080929368573275,0.8652061572602852,-0.47734140434009753
127,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","One story","Above Average",6,4928,440,958,1078,128000,-0.02612273286214579,-0.023258206619394477,-0.1050233041880439,0.0033667017913593254,-0.07349145381254125,-0.5599318443158104,-0.1542534619988606,-1.060864908026789,0.04688921423634523,-0.6661572076653304
1285,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Above Average",6,9638,336,2447,804,169000,-0.004107729006014541,-0.09660094286763143,0.175496665668776,-0.04147781539358339,-0.016554917220401276,-0.0880477663047365,-0.6406783684370861,1.7727327808156046,-0.5776758063446006,-0.15006067857636063
1167,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,10475,776,1694,1694,245350,-0.0001955085755300708,0.2136952489518326,0.03363532429726131,0.10418503239692398,0.08947202348227891,-0.004190659447991508,1.4172731588015601,0.33975826120625446,1.451020793352632,0.8110117603490744
555,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,10625,871,2046,998,284000,0.0005056061969581855,0.280691017640126,0.0999503205293638,-0.009726587897675044,0.14314512444047917,0.010837495902679638,1.8616036021826314,1.0096215160568405,-0.1354655362982375,1.297527146917091
682,"1-1/2 STORY FINISHED ALL AGES","Moderately Irregular",1,0,0,0,0.03,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Average",5,4500,281,1520,793,159434,-0.02812324701297895,-0.13538796684506443,0.000854615932528827,-0.04327814272582562,-0.029839183294557644,-0.6028121809163922,-0.8979223093419169,0.008632675001703439,-0.6027495845431057,-0.27047481021697245
