"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_std","lotarea_meannorm","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
647,"1-STORY 1946 & NEWER ALL STYLES",60,7200,420,1048,0,98300,-0.41383821672768622135,-0.33230538460431153431,-0.24779671323698089723,-0.88959305309340049530,-2.4103410492171568,-1.0400124982492913
442,"DUPLEX - ALL STYLES AND AGES",92,12108,0,1440,1440,118000,0.90386106622827374553,0.15941585846964837154,-2.2122049892375069,-0.14360897382797519457,0.87204446040533198369,-0.79203440988215223709
354,"1-STORY 1945 & OLDER",60,8520,484,720,624,105900,-0.41383821672768622135,-0.20005761751840544716,0.05154169072500401597,-1.5137838132950829,-0.98797399504741164486,-0.94434582456450671645
1296,"1-STORY 1946 & NEWER ALL STYLES",70,8400,288,1052,1052,138500,-0.00205719080394873170,-0.21208014179894236418,-0.86518217140857478071,-0.88198097065191656366,-0.01237607968739415342,-0.53398614533766737537
1238,"2-STORY 1946 & NEWER",41,12393,434,1948,847,195000,-1.1962221659827875,0.18796935363592354945,-0.18231643737029669747,0.82312549624048412372,-0.47966012793226234441,0.17722004718737626792
593,"1-STORY 1946 & NEWER ALL STYLES",60,6600,816,816,816,138000,-0.41383821672768622135,-0.39241800600699611938,1.6043596612778008,-1.3310938346994685,-0.55032259376441314403,-0.54028000544850846955
12,"2-STORY 1946 & NEWER",85,11924,736,2324,1175,345000,0.61561434808165750278,0.14098132123949176546,1.2301866563253196,1.5386612457399737,0.26799434925952676118,2.0653780804397045
479,"1-STORY 1946 & NEWER ALL STYLES",79,10637,826,1718,1705,297000,0.36854573252741500899,0.01203974833073333049,1.6511312868968609,0.38543075585515805442,1.4760945715511372,1.4611675097989595
293,"1-1/2 STORY FINISHED ALL AGES",60,11409,281,1716,768,131000,-0.41383821672768622135,0.08938465453552082994,-0.89792230934191688059,0.38162471463441608860,-0.65973544408516276924,-0.62839404700028378819
1354,"1-1/2 STORY FINISHED ALL AGES",56,14720,666,3238,2033,410000,-0.57855062709718121721,0.42110613697600193187,0.90278527699189861289,3.2780220836190521,2.2237490487429263,2.8835798948490468
1120,"1-STORY 1946 & NEWER ALL STYLES",70,7560,286,1040,1040,133700,-0.00205719080394873170,-0.29623781176270078327,-0.87453649653238680925,-0.90481721797636835858,-0.03972929226758155972,-0.59440720240174187957
495,"1-STORY 1945 & OLDER",50,5784,273,886,190,91300,-0.82561924265142371100,-0.47417117111464715507,-0.93533960983716499474,-1.1978823919734997,-1.9772485166975228,-1.1281265398010667
154,"1-STORY 1946 & NEWER ALL STYLES",NULL,13500,564,1252,1602,235000,NULL,0.29887714012387660890,0.42571469567748515747,-0.50137684857771998166,1.2413128302378620,0.68072885605466380298
1257,"1-STORY 1946 & NEWER ALL STYLES",91,14303,691,1987,1986,301500,0.86268296363589999657,0.37932786510113614525,1.0197143410395490,0.89734330004495245722,2.1166156328038590,1.5178122507965293
1283,"1-STORY 1946 & NEWER ALL STYLES",61,8800,484,1040,1040,150500,-0.37266011413531247238,-0.17200506086381930746,0.05154169072500401597,-0.90481721797636835858,-0.03972929226758155972,-0.38293350267748111485
657,"1-STORY 1946 & NEWER ALL STYLES",72,10007,312,1053,1053,145500,0.08029901438079876623,-0.05107850414208548384,-0.75293026992283043826,-0.88007795004154558075,-0.01009664530571186956,-0.44587210378589205673
234,"1-STORY 1946 & NEWER ALL STYLES",75,10650,308,894,894,128200,0.20383332215792001313,0.01334218846112482983,-0.77163892017045449534,-1.1826582270905319,-0.37252671199319500306,-0.66363966362099391565
1306,"1-STORY 1946 & NEWER ALL STYLES",108,13173,840,1652,1652,325000,1.5627107077062537,0.26611576145941351004,1.7166115627635451,0.25983139557067318235,1.3552845493219762,1.8136236760060608
474,"1-STORY 1946 & NEWER ALL STYLES",110,14977,908,1976,1976,440000,1.6450669128910012,0.44685437647681849581,2.0346586169731541,0.87641007333087164521,2.0938212889870361,3.2612115014995124
899,"1-STORY 1946 & NEWER ALL STYLES",100,12919,820,2364,2330,611657,1.2332858869672637,0.24066808506561036903,1.6230683115254248,1.6147820701548130,2.9007410601025646,5.4219817915928118
935,"1-STORY 1946 & NEWER ALL STYLES",313,27650,505,2069,585,242000,10.0042217391428723,1.7165331282038547,0.14976210452503031562,1.0533909900953731,-1.0768719359330207,0.76884289760643912162
748,"2-STORY 1945 & OLDER",65,11700,864,2640,1240,265979,-0.20794770376581747652,0.11853927591582285370,1.8288634642492894,2.1400157586172043,0.41615758406887521199,1.0706838408021563
675,"1-STORY 1946 & NEWER ALL STYLES",80,9200,384,1136,1136,140000,0.40972383511978875795,-0.13192997992869625075,-0.41617456546559741091,-0.72212723938075399922,0.17909640837391769070,-0.51510456500514409280
696,"1-STORY 1946 & NEWER ALL STYLES",54,13811,551,1137,1112,176000,-0.66090683228192871514,0.33003551555093478549,0.36491158237270697198,-0.72022421877038301631,0.12438998321354287810,-0.06194663702458531124
969,"1-1/2 STORY FINISHED ALL AGES",50,5925,0,968,600,37900,-0.82561924265142371100,-0.46004470508501627758,-2.2122049892375069,-1.0418347019230791,-1.0426804202077865,-1.8003107996388955
1179,"1-1/2 STORY FINISHED ALL AGES",54,7681,186,1343,731,154900,-0.66090683228192871514,-0.28411509977982605862,-1.3422527527229882,-0.32820197303396053684,-0.74407451620740727200,-0.32754753370207948599
264,"1-1/2 STORY FINISHED ALL AGES",50,5500,484,1316,926,130000,-0.82561924265142371100,-0.50262447857858452534,0.05154169072500401597,-0.37958352951397707542,-0.29958481177936191959,-0.64098176722196597657
1253,"1-STORY 1946 & NEWER ALL STYLES",62,9858,288,874,864,130000,-0.33148201154293872342,-0.06600647179041882246,-0.86518217140857478071,-1.2207186392979515,-0.44090974344366351882,-0.64098176722196597657
270,"1-STORY 1946 & NEWER ALL STYLES",NULL,7917,504,1113,1143,148000,NULL,-0.26047080202810345516,0.14508494196312430135,-0.76589671341928660615,0.19505244904569367771,-0.41440280323168658579
898,"DUPLEX - ALL STYLES AND AGES",64,7018,528,2240,0,142953,-0.24912580635819122549,-0.35053954642979252512,0.25733684344886864380,1.3788075144688111,-2.4103410492171568,-0.47793302719051659052
435,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER",21,1890,0,630,630,81000,-2.0197842178302624,-0.86430208401807011216,-2.2122049892375069,-1.6850556682284714,-0.97429738875731794171,-1.2577800580843932
384,"1-1/2 STORY - UNFINISHED ALL AGES",60,9000,360,784,784,76000,-0.41383821672768622135,-0.15196752039625777911,-0.52842646695134175336,-1.3919904942313400,-0.62326449397824622750,-1.3207186591928041
1145,"2 FAMILY CONVERSION - ALL STYLES AND AGES",60,12180,280,924,672,80000,-0.41383821672768622135,0.16662937303797052175,-0.90259947190382289486,-1.1255676087794024,-0.87856114472666201966,-1.2703677783060754
351,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",68,7820,617,1869,1869,318061,-0.08441339598869622963,-0.27018900915487079641,0.67360431145850391372,0.67278686802117647383,1.8499218101470318,1.7262774853878081
116,"2-STORY PUD - 1946 & NEWER",34,3230,440,1458,729,176000,-1.4844688841294037,-0.73005056288540787218,-0.15425346199886061186,-0.10935460284129750219,-0.74863338497077183972,-0.06194663702458531124
970,"2 FAMILY CONVERSION - ALL STYLES AND AGES",75,10382,264,1095,588,140000,0.20383332215792001313,-0.01350811576540761817,-0.97743407289431912316,-0.80015108440596429853,-1.0700336327879739,-0.51510456500514409280
732,"SPLIT OR MULTI-LEVEL",73,9590,438,1146,868,187500,0.12147711697317251520,-0.09285677601695127046,-0.16360778712267264039,-0.70309703327704417012,-0.43179200591693438338,0.08281214552475985509
837,"1-STORY 1945 & OLDER",90,8100,812,1559,1559,153500,0.82150486104352624760,-0.24213645250028465671,1.5856510110301767,0.08285047880617177172,1.1432971518255238,-0.34517034201243454972
826,"1-STORY 1946 & NEWER ALL STYLES",114,14803,1220,2084,2078,385000,1.8097793232604962,0.42942171627003996614,3.4939333362878305,1.0819362992509378,2.3263235959186291,2.5688868893069921
431,"2-STORY PUD - 1946 & NEWER",21,1680,264,987,483,85400,-2.0197842178302624,-0.88534150150900971694,-0.97743407289431912316,-1.0056773103260305,-1.3093742428646137,-1.2023940891089916
1226,"SPLIT OR MULTI-LEVEL",65,10482,264,1138,588,145000,-0.20794770376581747652,-0.00348934553162685399,-0.97743407289431912316,-0.71832119816001203340,-1.0700336327879739,-0.45216596389673315092
491,"2-STORY PUD - 1946 & NEWER",NULL,2665,336,1304,264,115000,NULL,-0.78665661470626918978,-0.64067836843708609581,-0.40241977683842887034,-1.8085703724530338,-0.82979757054719880222
911,"DUPLEX - ALL STYLES AND AGES",80,11600,480,2274,1105,154300,0.40972383511978875795,0.10852050568204208952,0.03283304047737995890,1.4435102152214246,0.10843394254176689109,-0.33510016583508879901
462,"2-STORY 1945 & OLDER",60,7200,576,1135,560,155000,-0.41383821672768622135,-0.33230538460431153431,0.48184064642035732870,-0.72403025999112498213,-1.1338577954750778,-0.32628876167991126715
734,"1-STORY 1946 & NEWER ALL STYLES",80,10000,264,1144,864,131400,0.40972383511978875795,-0.05177981805845013733,-0.97743407289431912316,-0.70690307449778613594,-0.44090974344366351882,-0.62335895891161091284
855,"1-STORY 1946 & NEWER ALL STYLES",102,17920,454,1779,1763,170000,1.3156420921520112,0.74170678445698638557,-0.08877318613217641209,0.50151501308778801193,1.6083017656887097,-0.13747295835467844150
1272,"1-STORY 1946 & NEWER ALL STYLES",NULL,9156,462,1489,1489,185750,NULL,-0.13633823883155978699,-0.05135588563692829794,-0.05036096391979703198,0.98373674510776389276,0.06078363513681602543
1248,"SPLIT OR MULTI-LEVEL",NULL,12328,888,1034,1012,169900,NULL,0.18145715298396605274,1.9411153657350338,-0.91623534163859425604,-0.10355345495468550776,-0.13873173037684666034
436,"2-STORY 1946 & NEWER",43,10667,550,1661,799,212000,-1.1138659607980400,0.01504537940086755974,0.36023441981080095771,0.27695858106401202855,-0.58907297825301196962,0.39121129095597347032
180,"1-STORY 1945 & OLDER",60,8520,480,968,968,100000,-0.41383821672768622135,-0.20005761751840544716,0.03283304047737995890,-1.0418347019230791,-0.20384856774870599753,-1.0186133738724316
1219,"1-1/2 STORY FINISHED ALL AGES",52,6240,0,912,0,80500,-0.74326303746667621307,-0.42848557884860687042,-2.2122049892375069,-1.1484038561038542,-2.4103410492171568,-1.2640739181952343
967,"1-1/2 STORY FINISHED ALL AGES",130,9600,256,1308,728,160000,2.4686289647384762,-0.09185489899357319404,-1.0148513733895672,-0.39480769439694493870,-0.75091281935245412358,-0.26335016057150032527
870,"2-STORY 1946 & NEWER",80,9938,574,1949,1050,236000,0.40972383511978875795,-0.05799145560339421112,0.47248632129654530016,0.82502851685085510663,-0.01693494845075872113,0.69331657627634599136
1397,"1-STORY 1946 & NEWER ALL STYLES",NULL,57200,572,1687,747,160000,NULL,4.6770797322860706,0.46313199617273327163,0.32643711693365758421,-0.70760356610049073027,-0.26335016057150032527
626,"1-STORY 1946 & NEWER ALL STYLES",87,10000,440,1116,1116,160000,0.69797055326640500071,-0.05177981805845013733,-0.15425346199886061186,-0.76018765158817365742,0.13350772074027201353,-0.26335016057150032527
263,"SPLIT OR MULTI-LEVEL",88,8471,492,1212,506,151000,0.73914865585877874967,-0.20496681493295802161,0.08895899122025213012,-0.57749767299255929806,-1.2569472520859211,-0.37663964256664002066
836,"1-STORY 1946 & NEWER ALL STYLES",60,9600,436,1067,1067,128000,-0.41383821672768622135,-0.09185489899357319404,-0.17296211224648466893,-0.85343566149635182001,0.02181543603784010446,-0.66615720766533035332
784,"SPLIT FOYER",NULL,9101,602,1110,1097,165500,NULL,-0.14184856246013920729,0.60344687302991369969,-0.77160577525039955488,0.09019846748830862022,-0.19411769935224828920
711,"1-STORY 1945 & OLDER",56,4130,0,729,270,52000,-0.57855062709718121721,-0.63988163078138099458,-2.2122049892375069,-1.4966566278017440,-1.7948937661629401,-1.6228239445131767
470,"2-STORY 1946 & NEWER",76,9291,506,1710,832,187000,0.24501142475029376209,-0.12281289901595575535,0.15443926708693632988,0.37020659097219019114,-0.51385164365749660229,0.07651828541391876090
780,"DUPLEX - ALL STYLES AND AGES",78,10530,504,1004,975,135000,0.32736762993504126002,0.00131966418058791282,0.14508494196312430135,-0.97332595994972374335,-0.18789252707693001052,-0.57804316611355503468
768,"1-1/2 STORY FINISHED ALL AGES",75,12508,423,1750,983,160000,0.20383332215792001313,0.19949093940477142826,-0.23376522555126285443,0.44632741538702950754,-0.16965705202347173965,-0.26335016057150032527
1036,"1-STORY 1946 & NEWER ALL STYLES",NULL,11500,290,845,0,84000,NULL,0.09850173544826132534,-0.85582784628476275217,-1.2759062369987100,-2.4103410492171568,-1.2200168974193466
838,"2-STORY PUD - 1946 & NEWER",21,1680,264,987,483,100000,-2.0197842178302624,-0.88534150150900971694,-0.97743407289431912316,-1.0056773103260305,-1.3093742428646137,-1.0186133738724316
478,"2-STORY 1946 & NEWER",105,13693,694,2643,2153,380000,1.4391763999291325,0.31821336667507348376,1.0337458287252670,2.1457248204483172,2.4972811745448004,2.5059482881985811
149,"1-STORY 1946 & NEWER ALL STYLES",63,7500,0,1080,1080,141000,-0.29030390895056497445,-0.30224907390296924178,-2.2122049892375069,-0.82869639356152904218,0.05144808299970979462,-0.50251684478346190442
1301,"2-STORY 1946 & NEWER",NULL,10762,490,1983,978,225000,NULL,0.02456321112295928571,0.07960466609644010158,0.88973121760346852558,-0.18105422393188315895,0.55485165383784191922
577,"1-1/2 STORY FINISHED ALL AGES",52,6292,216,1477,861,145000,-0.74326303746667621307,-0.42327581832704087305,-1.2019378758658078,-0.07319721124424882690,-0.44774804658871037039,-0.45216596389673315092
505,"2-STORY PUD - 1946 & NEWER",24,2308,440,1322,855,147000,-1.8962499100531412,-0.82242362444086651790,-0.15425346199886061186,-0.36816540585175117796,-0.46142465287880407355,-0.42699052345336877416
280,"2-STORY 1946 & NEWER",83,10005,505,2022,1160,192000,0.53325814289691000485,-0.05127887954676109912,0.14976210452503031562,0.96394902140793685907,0.23380283353429250330,0.13945688652232970279
88,"2-STORY PUD - 1946 & NEWER",40,3951,528,1224,612,164500,-1.2374002685751612,-0.65781522949984856245,0.25733684344886864380,-0.55466142566810750314,-1.0153272076275991,-0.20670541957393047757
188,"1-1/2 STORY FINISHED ALL AGES",60,10410,180,1656,660,135000,-0.41383821672768622135,-0.01070286009994900420,-1.3703157280944243,0.26744347801215711400,-0.90591435730684942596,-0.57804316611355503468
461,"2-STORY 1946 & NEWER",75,8004,552,1935,832,263435,0.20383332215792001313,-0.25175447192471419032,0.36958874493461298625,0.79838622830566134589,-0.51385164365749660229,1.0386606805581968
240,"1-1/2 STORY FINISHED ALL AGES",52,8741,220,1487,735,113000,-0.74326303746667621307,-0.17791613530174995833,-1.1832292256181838,-0.05416700514053899780,-0.73495677868067813657,-0.85497301099056317897
1057,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",43,7052,484,1364,1364,185850,-1.1138659607980400,-0.34713316455030706529,0.05154169072500401597,-0.28823854021616989573,0.69880744739747841044,0.06204240715898424427
328,"1-STORY 1946 & NEWER ALL STYLES",80,11600,292,1383,1383,145250,0.40972383511978875795,0.10852050568204208952,-0.84647352116095072364,-0.25208114861912122044,0.74211670064944180376,-0.44901903384131260382
717,"2-STORY 1945 & OLDER",60,10800,704,2554,718,159500,-0.41383821672768622135,0.02837034381179597610,1.0805174543443272,1.9763559861252998,-0.77370716316927696216,-0.26964402068234141946
525,"2-STORY 1946 & NEWER",95,11787,834,2398,1379,315750,1.02739537400539499243,0.12725560601921211853,1.6885485873921090,1.6794847709074264,0.73299896312271266832,1.6971872639555005
634,"1-STORY 1946 & NEWER ALL STYLES",80,9250,260,1056,1056,139400,0.40972383511978875795,-0.12692059481180586866,-0.99614272314194318024,-0.87436888821043263202,-0.00325834216066501798,-0.52265719713815340583
1046,"1-STORY 1946 & NEWER ALL STYLES",NULL,13680,452,1733,0,139600,NULL,0.31691092654468198442,-0.09812751125598844063,0.41397606501072279807,-2.4103410492171568,-0.52013965309381696815
1328,"1-STORY 1946 & NEWER ALL STYLES",60,6600,264,816,816,130500,-0.41383821672768622135,-0.39241800600699611938,-0.97743407289431912316,-1.3310938346994685,-0.55032259376441314403,-0.63468790711112488238
650,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER",21,1936,0,630,630,84500,-2.0197842178302624,-0.85969344971053096064,-2.2122049892375069,-1.6850556682284714,-0.97429738875731794171,-1.2137230373085055
703,"2-STORY 1946 & NEWER",82,12438,666,2576,1234,361919,0.49208004030453625588,0.19247780024112489333,0.90278527699189861289,2.0182224395534614,0.40248097777878150884,2.2783497188703455
226,"2-STORY PUD - 1946 & NEWER",21,1680,280,1302,630,112000,-2.0197842178302624,-0.88534150150900971694,-0.90259947190382289486,-0.40622581805917083616,-0.97429738875731794171,-0.86756073121224536735
210,"1-STORY 1946 & NEWER ALL STYLES",75,8250,504,1092,1092,145000,0.20383332215792001313,-0.22710829714961351044,0.14508494196312430135,-0.80586014623707724726,0.07880129557989720093,-0.45216596389673315092
710,"1-STORY 1946 & NEWER ALL STYLES",NULL,7162,408,904,876,109900,NULL,-0.33611251729314822470,-0.30392266397985306846,-1.1636280209868220,-0.41355653086347611252,-0.89399494367777796294
1161,"2-STORY PUD - 1946 & NEWER",24,2280,440,1456,855,146000,-1.8962499100531412,-0.82522888010632513187,-0.15425346199886061186,-0.11316064406203946801,-0.46142465287880407355,-0.43957824367505096254
843,"SPLIT OR MULTI-LEVEL",82,9020,490,1165,1127,174900,0.49208004030453625588,-0.14996376634950162627,0.07960466609644010158,-0.66693964167999549483,0.15858149893877713597,-0.07579312926843571845
48,"1-STORY 1946 & NEWER ALL STYLES",84,11096,826,1656,1656,249700,0.57443624548928375381,0.05802590370378703806,1.6511312868968609,0.26744347801215711400,1.3644022868487053,0.86576834331339197212
1016,"2-STORY 1946 & NEWER",70,8400,528,1665,810,227000,-0.00205719080394873170,-0.21208014179894236418,0.25733684344886864380,0.28457066350549596019,-0.56399920005450684718,0.58002709428120629597
447,"1-STORY 1946 & NEWER ALL STYLES",137,16492,578,1888,1517,190000,2.7568756828850924,0.59863874551859707311,0.49119497154416935724,0.70894425961822514912,1.0475609077948678,0.11428144607896532603
298,"2-STORY 1946 & NEWER",66,7399,576,1950,975,239000,-0.16676960117344372756,-0.31236803183908781360,0.48184064642035732870,0.82693153746122608954,-0.18789252707693001052,0.73107973694139255649
81,"2-STORY 1946 & NEWER",100,13000,509,2142,896,193500,1.2332858869672637,0.24878328895497278801,0.16847075477265437269,1.1923114946524548,-0.36796784322983043535,0.15833846685485298535
1015,"1-STORY 1946 & NEWER ALL STYLES",60,11664,240,1082,1082,119200,-0.41383821672768622135,0.11493251863166177859,-1.0896859743800635,-0.82489035234078707636,0.05600695176307436234,-0.77692914561613361104
954,"2-STORY 1946 & NEWER",NULL,11075,530,1968,784,172000,NULL,0.05592196195469307759,0.26669116857268067234,0.86118590844790378192,-0.62326449397824622750,-0.11229751791131406475
1218,"1-STORY 1946 & NEWER ALL STYLES",72,8640,552,1314,1300,229456,0.08029901438079876623,-0.18803509323786853015,0.36958874493461298625,-0.38338957073471904124,0.55292364696981224350,0.61094253514565775062
800,"1-1/2 STORY FINISHED ALL AGES",60,7200,240,1768,731,175000,-0.41383821672768622135,-0.33230538460431153431,-1.0896859743800635,0.48058178637370719992,-0.74407451620740727200,-0.07453435724626749962
204,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4438,420,848,848,149000,NULL,-0.60902381846133624091,-0.24779671323698089723,-1.2701971751675971,-0.47738069355058006055,-0.40181508301000439741
1021,"1-STORY 1946 & NEWER ALL STYLES",60,7024,451,1132,1132,176000,-0.41383821672768622135,-0.34993842021576567926,-0.10280467381789445490,-0.72973932182223793086,0.16997867084718855527,-0.06194663702458531124
5,"2-STORY 1946 & NEWER",84,14260,836,2198,1145,250000,0.57443624548928375381,0.37501979390061041665,1.6979029125159210,1.2988806488332299,0.19961131780905824543,0.86954465937989662863
1165,"SPLIT OR MULTI-LEVEL",NULL,16157,588,1432,1360,194000,NULL,0.56507586523543151311,0.53796659716322949993,-0.15883313871094305785,0.68968970987074927501,0.16463232696569407954
1077,"1-1/2 STORY FINISHED ALL AGES",60,10800,566,1466,796,170000,-0.41383821672768622135,0.02837034381179597610,0.43506902080129718601,-0.09413043795832963891,-0.59591128139805882120,-0.13747295835467844150
456,"1-STORY 1946 & NEWER ALL STYLES",80,9600,528,1242,1242,175500,0.40972383511978875795,-0.09185489899357319404,0.25733684344886864380,-0.52040705468142981076,0.42071645283223977970,-0.06824049713542640543
796,"2-STORY 1946 & NEWER",70,8400,476,1564,650,171000,-0.00205719080394873170,-0.21208014179894236418,0.01412439022975590182,0.09236558185802668627,-0.92870870112367226454,-0.12488523813299625312
1281,"1-STORY 1946 & NEWER ALL STYLES",67,9808,544,1573,1573,227000,-0.12559149858106997859,-0.07101585690730920455,0.33217144443936487210,0.10949276735136553246,1.1752092331690757,0.58002709428120629597
1247,"2-STORY 1946 & NEWER",65,8125,615,1553,756,186500,-0.20794770376581747652,-0.23963175994183946567,0.66424998633469188518,0.07143235514394587426,-0.68708865666535017554,0.07022442530307766672
531,"SPLIT OR MULTI-LEVEL",85,10200,600,1509,1461,175000,0.61561434808165750278,-0.03174227759088860897,0.59409254790610167115,-0.01230055171237737378,0.91991258242065994472,-0.07453435724626749962
1429,"1-STORY 1945 & OLDER",60,7200,240,804,788,119000,-0.41383821672768622135,-0.33230538460431153431,-1.0896859743800635,-1.3539300820239203,-0.61414675645151709207,-0.77944668966047004871
283,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",34,5063,626,1314,1314,207500,-1.4844688841294037,-0.54640650450020646480,0.71569877451565804214,-0.38338957073471904124,0.58483572831336421752,0.33456654995840362263
1409,"2-STORY 1945 & OLDER",60,7740,528,1363,622,125500,-0.41383821672768622135,-0.27820402534189540775,0.25733684344886864380,-0.29014156082654087864,-0.99253286381077621258,-0.69762650821953582426
807,"SPLIT OR MULTI-LEVEL",75,9750,384,980,980,135500,0.20383332215792001313,-0.07682674364290204777,-0.41617456546559741091,-1.0189984545986273,-0.17649535516851859123,-0.57174930600271394050
624,"2-STORY PUD - 1946 & NEWER",NULL,2117,440,1512,756,168500,NULL,-0.84155947558738777748,-0.15425346199886061186,-0.00659148988126442505,-0.68708865666535017554,-0.15635453868720172407
546,"1-1/2 STORY FINISHED ALL AGES",NULL,13837,786,2183,1204,229000,NULL,0.33264039581171778418,1.4640447844206203,1.2703353396776651,0.33409794632831299308,0.60520253472457067272
686,"2-STORY PUD - 1946 & NEWER",NULL,5062,577,2090,1190,207500,NULL,-0.54650669220254427244,0.48651780898226334297,1.0933544229131637,0.30218586498476101906,0.33456654995840362263
1427,"2-STORY 1946 & NEWER",81,10944,525,2127,1223,271000,0.45090193771216250692,0.04279737294844027651,0.24330535576315060099,1.1637661854968901,0.37740719958027638639,1.1338867840352226
297,"1-1/2 STORY FINISHED ALL AGES",75,13710,282,1558,910,152000,0.20383332215792001313,0.31991655761481621368,-0.89324514678001086632,0.08094745819580078881,-0.33605576188627846133,-0.36405192234495783228
361,"SPLIT FOYER",NULL,7540,470,912,888,156000,NULL,-0.29824156580945693611,-0.01393858514168018379,-1.1484038561038542,-0.38620331828328870621,-0.31370104145822907877
681,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",50,8012,264,923,923,143000,-0.82561924265142371100,-0.25095297030601172919,-0.97743407289431912316,-1.1274706293897734,-0.30642311492440877117,-0.47734140434009752767
1173,"2-STORY PUD - 1946 & NEWER",35,4017,625,1250,625,171900,-1.4432907815370299,-0.65120284114555325810,0.71102161195375202787,-0.50518288979846194748,-0.98569456066572936101,-0.11355628993348228358
303,"1-STORY 1946 & NEWER ALL STYLES",118,13704,843,1541,1541,205000,1.9744917336299912,0.31931543140078936782,1.7306430504492631,0.04859610781949407934,1.1022673329552427,0.30309724940419815168
1261,"2-STORY 1946 & NEWER",NULL,24682,502,1675,841,181000,NULL,1.4191760276652417,0.13573061683931227281,0.30360086960920578929,-0.49333673422235604756,0.00099196408382563064
974,"1-STORY 1946 & NEWER ALL STYLES",95,11639,480,1428,1428,182000,1.02739537400539499243,0.11242782607321658755,0.03283304047737995890,-0.16644522115242698949,0.84469124782514457739,0.01357968430550781902
829,"2-STORY 1946 & NEWER",NULL,28698,538,2126,1013,185000,NULL,1.8215298402538771,0.30410846906792878649,1.1618631648865191,-0.10127402057300322390,0.05134284497055438415
785,"2-1/2 STORY ALL AGES",35,6300,0,1484,742,128000,-1.4432907815370299,-0.42247431670833841191,-2.2122049892375069,-0.05987606697165194653,-0.71900073800890214956,-0.66615720766533035332
1406,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",44,3842,482,1646,1594,275000,-1.0726878582056662,-0.66873568905466959541,0.04218736560119198743,0.24841327190844728489,1.2230773551844037,1.1842376649219513
643,"SPLIT OR MULTI-LEVEL",75,13860,538,2704,1952,345000,0.20383332215792001313,0.33494471296548735994,0.30410846906792878649,2.2618090776809472,2.0391148638266613,2.0653780804397045
472,"2-STORY 1946 & NEWER",92,11952,534,1969,808,190000,0.90386106622827374553,0.14378657690495037943,0.28539981882030472941,0.86308892905827476483,-0.56855806881787141490,0.11428144607896532603
444,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",53,3922,648,1258,1258,172500,-0.70208493487430246410,-0.66072067286764498407,0.81859635087759035605,-0.48995872491549408420,0.45718740293915632144,-0.10600365780047297056
537,"2-STORY 1946 & NEWER",57,8924,527,1724,880,188000,-0.53737252450480746824,-0.15958178577393115988,0.25265968088696262953,0.39684887951738395188,-0.40443879333674697708,0.08910600563560094928
233,"2-STORY PUD - 1946 & NEWER",21,1680,288,987,483,94500,-2.0197842178302624,-0.88534150150900971694,-0.86518217140857478071,-1.0056773103260305,-1.3093742428646137,-1.0878458350916837
1149,"1-1/2 STORY FINISHED ALL AGES",NULL,5700,288,1111,572,116900,NULL,-0.48258693811102299698,-0.86518217140857478071,-0.76970275464002857197,-1.1065045828948904,-0.80588090212600264430
1370,"1-STORY 1946 & NEWER ALL STYLES",48,10635,502,1668,1657,232000,-0.90797544783617120893,0.01183937292605771520,0.13573061683931227281,0.29027972533660890892,1.3666817212303876,0.64296569538961723785
1115,"1-STORY 1946 & NEWER ALL STYLES",90,5400,326,833,833,117000,0.82150486104352624760,-0.51264324881236528952,-0.68744999405614623850,-1.2987424843231618,-0.51157220927581431843,-0.80462213010383442546
1401,"1-1/2 STORY FINISHED ALL AGES",50,6000,208,1158,862,120000,-0.82561924265142371100,-0.45253062740968070445,-1.2393551763610559,-0.68026078595259237520,-0.44546861220702808654,-0.76685896943878786033
93,"1-STORY 1945 & OLDER",80,13360,432,964,876,163500,0.40972383511978875795,0.28485086179658353905,-0.19167076249410872601,-1.0494467843645631,-0.41355653086347611252,-0.21929313979561266595
89,"1-1/2 STORY FINISHED ALL AGES",105,8470,0,1526,1013,85000,1.4391763999291325,-0.20506700263529582925,-2.2122049892375069,0.02005079866392933569,-0.10127402057300322390,-1.2074291771976645
373,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",50,7175,264,752,744,125000,-0.82561924265142371100,-0.33481007716275672536,-0.97743407289431912316,-1.4528871537632114,-0.71444186924553758184,-0.70392036833037691845
252,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",44,4750,538,1625,1573,235000,-1.0726878582056662,-0.57776525533194025667,0.30410846906792878649,0.20844983909065664378,1.1752092331690757,0.68072885605466380298
343,"DUPLEX - ALL STYLES AND AGES",NULL,8544,400,1040,0,87500,NULL,-0.19765311266229806376,-0.34133996447510118261,-0.90481721797636835858,-2.4103410492171568,-1.1759598766434590
